# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  622       2.080305404177e+03       2.690796930822e+01       7.296935464028e-02       1.932248349090e+01       1.228592995823e-08       5.299480069714e-06      -9.386584175260e-07 
  623       2.072008876313e+03       2.720188735156e+01       7.302243997987e-02       1.842227749807e+01       1.225311233804e-08       5.362587264860e-06      -9.474526956190e-07 
  624       2.063816828407e+03       2.749391370708e+01       7.307475102375e-02       1.749149511825e+01       1.222040665706e-08       5.425813996472e-06      -9.560752430699e-07 
  625       2.055731682072e+03       2.778396313537e+01       7.312631096376e-02       1.653058265365e+01       1.218781497286e-08       5.489147154491e-06      -9.645272683043e-07 
  626       2.047755875343e+03       2.807194957533e+01       7.317714332306e-02       1.553999457060e+01       1.215533922733e-08       5.552573404666e-06      -9.728100411873e-07 
  627       2.039891862723e+03       2.835778614132e+01       7.322727195753e-02       1.452019353511e+01       1.212298124429e-08       5.616079186884e-06      -9.809248936237e-07 
  628       2.032142115217e+03       2.864138512028e+01       7.327672105705e-02       1.347165044850e+01       1.209074272702e-08       5.679650713507e-06      -9.888732201595e-07 
  629       2.024509120383e+03       2.892265796885e+01       7.332551514681e-02       1.239484448301e+01       1.205862525587e-08       5.743273967700e-06      -9.966564785861e-07 
  630       2.016995382369e+03       2.920151531052e+01       7.337367908866e-02       1.129026311741e+01       1.202663028574e-08       5.806934701752e-06      -1.004276190546e-06 
  631       2.009603421957e+03       2.947786693275e+01       7.342123808244e-02       1.015840217265e+01       1.199475914363e-08       5.870618435394e-06      -1.011733942142e-06 
  632       2.002335776603e+03       2.975162178413e+01       7.346821766725e-02       8.999765847432e+00       1.196301302608e-08       5.934310454113e-06      -1.019031384546e-06 
  633       1.995195000486e+03       3.002268797147e+01       7.351464372282e-02       7.814866753829e+00       1.193139299668e-08       5.997995807461e-06      -1.026170234613e-06 
  634       1.988183664539e+03       3.029097275694e+01       7.356054247082e-02       6.604225952924e+00       1.189989998351e-08       6.061659307352e-06      -1.033152275492e-06 
  635       1.981304356504e+03       3.055638255524e+01       7.360594047616e-02       5.368372990407e+00       1.186853477658e-08       6.125285526365e-06      -1.039979357248e-06 
  636       1.974559680963e+03       3.081882293068e+01       7.365086464836e-02       4.107845932192e+00       1.183729802520e-08       6.188858796036e-06      -1.046653397477e-06 
  637       1.967952259387e+03       3.107819859435e+01       7.369534224280e-02       2.823191400033e+00       1.180619023544e-08       6.252363205141e-06      -1.053176381926e-06 
  638       1.961484730178e+03       3.133441340123e+01       7.373940086211e-02       1.514964607136e+00       1.177521176742e-08       6.315782597984e-06      -1.059550365120e-06 
  639       1.955159748706e+03       3.158737034733e+01       7.378306845746e-02       1.837293937780e-01       1.174436283275e-08       6.379100572672e-06      -1.065777470980e-06 
  640       1.948979987359e+03       3.183697156681e+01       7.382637332986e-02      -1.169941737084e+00       1.171364349176e-08       6.442300479386e-06      -1.071859893459e-06 
  641       1.942948135577e+03       3.208311832915e+01       7.386934413155e-02      -2.545467584197e+00       1.168305365090e-08       6.505365418650e-06      -1.077799897162e-06 
  642       1.937066899902e+03       3.232571103623e+01       7.391200986725e-02      -3.942258212393e+00       1.165259305998e-08       6.568278239592e-06      -1.083599817984e-06 
  643       1.931339004014e+03       3.256464921950e+01       7.395439989549e-02      -5.359714916982e+00       1.162226130946e-08       6.631021538204e-06      -1.089262063741e-06 
  644       1.925767188777e+03       3.279983153707e+01       7.399654393000e-02      -6.797230188132e+00       1.159205782766e-08       6.693577655590e-06      -1.094789114802e-06 
  645       1.920354212281e+03       3.303115577091e+01       7.403847204095e-02      -8.254187675257e+00       1.156198187806e-08       6.755928676215e-06      -1.100183524732e-06 
  646       1.915102849880e+03       3.325851882390e+01       7.408021465630e-02      -9.729962151403e+00       1.153203255644e-08       6.818056426147e-06      -1.105447920929e-06 
  647       1.910015894242e+03       3.348181671704e+01       7.412180256314e-02      -1.122391947763e+01       1.150220878809e-08       6.879942471297e-06      -1.110585005266e-06 
  648       1.905096155384e+03       3.370094458651e+01       7.416326690899e-02      -1.273541656741e+01       1.147250932499e-08       6.941568115643e-06      -1.115597554733e-06 
  649       1.900346460717e+03       3.391579668085e+01       7.420463920314e-02      -1.426380135098e+01       1.144293274295e-08       7.002914399466e-06      -1.120488422086e-06 
  650       1.895769655089e+03       3.412626635809e+01       7.424595131795e-02      -1.580841273978e+01       1.141347743873e-08       7.063962097564e-06      -1.125260536491e-06 
  651       1.891368600827e+03       3.433224608284e+01       7.428723549017e-02      -1.736858059079e+01       1.138414162712e-08       7.124691717475e-06      -1.129916904178e-06 
  652       1.887146177778e+03       3.453362742347e+01       7.432852432229e-02      -1.894362567094e+01       1.135492333808e-08       7.185083497685e-06      -1.134460609092e-06 
  653       1.883105283353e+03       3.473030104923e+01       7.436985078385e-02      -2.053285962149e+01       1.132582041375e-08       7.245117405836e-06      -1.138894813545e-06 
  654       1.879248832567e+03       3.492215672735e+01       7.441124821273e-02      -2.213558492241e+01       1.129683050550e-08       7.304773136925e-06      -1.143222758875e-06 
  655       1.875579758083e+03       3.510908332022e+01       7.445275031652e-02      -2.375109485678e+01       1.126795107099e-08       7.364030111507e-06      -1.147447766102e-06 
  656       1.872101010254e+03       3.529096878247e+01       7.449439117383e-02      -2.537867347518e+01       1.123917937111e-08       7.422867473878e-06      -1.151573236592e-06 
  657       1.868815557165e+03       3.546770015815e+01       7.453620523555e-02      -2.701759556002e+01       1.121051246699e-08       7.481264090269e-06      -1.155602652715e-06 
  658       1.865726384675e+03       3.563916357784e+01       7.457822732629e-02      -2.866712659002e+01       1.118194721698e-08       7.539198547022e-06      -1.159539578514e-06 
  659       1.862836496460e+03       3.580524425576e+01       7.462049264557e-02      -3.032652270450e+01       1.115348027351e-08       7.596649148769e-06      -1.163387660369e-06 
  660       1.860148914053e+03       3.596582648695e+01       7.466303676926e-02      -3.199503066785e+01       1.112510808008e-08       7.653593916604e-06      -1.167150627666e-06 
  661       1.857666079588e+03       3.612081036996e+01       7.470589235116e-02      -3.367191558296e+01       1.109682779443e-08       7.710014281945e-06      -1.170831231574e-06 
  662       1.855388049470e+03       3.627016238562e+01       7.474907914558e-02      -3.535654477474e+01       1.106864010926e-08       7.765906306083e-06      -1.174428021439e-06 
  663       1.853314260956e+03       3.641386592795e+01       7.479261376738e-02      -3.704830568599e+01       1.104054654943e-08       7.821269827609e-06      -1.177938463235e-06 
  664       1.851444125722e+03       3.655190468129e+01       7.483651297213e-02      -3.874657826778e+01       1.101254855515e-08       7.876104801341e-06      -1.181359991657e-06 
  665       1.849777029753e+03       3.668426262201e+01       7.488079365653e-02      -4.045073495147e+01       1.098464748034e-08       7.930411299528e-06      -1.184690009923e-06 
  666       1.848312333208e+03       3.681092402020e+01       7.492547285879e-02      -4.216014062072e+01       1.095684459098e-08       7.984189513056e-06      -1.187925889571e-06 
  667       1.847049370311e+03       3.693187344145e+01       7.497056775910e-02      -4.387415258343e+01       1.092914106338e-08       8.037439752663e-06      -1.191064970259e-06 
  668       1.845987449219e+03       3.704709574850e+01       7.501609568001e-02      -4.559212054381e+01       1.090153798254e-08       8.090162450158e-06      -1.194104559568e-06 
  669       1.845125851909e+03       3.715657610301e+01       7.506207408685e-02      -4.731338657432e+01       1.087403634043e-08       8.142358159640e-06      -1.197041932794e-06 
  670       1.844463834049e+03       3.726029996725e+01       7.510852058817e-02      -4.903728508768e+01       1.084663703426e-08       8.194027558724e-06      -1.199874332750e-06 
  671       1.844000624883e+03       3.735825310583e+01       7.515545293611e-02      -5.076314280887e+01       1.081934086479e-08       8.245171449772e-06      -1.202598969562e-06 
  672       1.843735427104e+03       3.745042158742e+01       7.520288902689e-02      -5.249027874714e+01       1.079214853455e-08       8.295790761124e-06      -1.205213020464e-06 
  673       1.843667416737e+03       3.753679178644e+01       7.525084690115e-02      -5.421800416796e+01       1.076506064610e-08       8.345886548343e-06      -1.207713629598e-06 
  674       1.843795743014e+03       3.761735038484e+01       7.529934474440e-02      -5.594562256507e+01       1.073807770027e-08       8.395459995446e-06      -1.210097907804e-06 
  675       1.844119528254e+03       3.769208437376e+01       7.534840088746e-02      -5.767242963244e+01       1.071120009437e-08       8.444512416161e-06      -1.212362932420e-06 
  676       1.844637867741e+03       3.776098105525e+01       7.539803380684e-02      -5.939771323627e+01       1.068442812041e-08       8.493045255172e-06      -1.214505747073e-06 
  677       1.845349829603e+03       3.782402804405e+01       7.544826212516e-02      -6.112075338700e+01       1.065776196329e-08       8.541060089374e-06      -1.216523361476e-06 
  678       1.846254454690e+03       3.788121326924e+01       7.549910461158e-02      -6.284082221128e+01       1.063120169896e-08       8.588558629132e-06      -1.218412751217e-06 
  679       1.847350756452e+03       3.793252497597e+01       7.555058018224e-02      -6.455718392400e+01       1.060474729264e-08       8.635542719546e-06      -1.220170857555e-06 
  680       1.848637720819e+03       3.797795172723e+01       7.560270790061e-02      -6.626909480026e+01       1.057839859690e-08       8.682014341714e-06      -1.221794587212e-06 
  681       1.850114306078e+03       3.801748240551e+01       7.565550697798e-02      -6.797580314737e+01       1.055215534990e-08       8.727975614008e-06      -1.223280812165e-06 
  682       1.851779442751e+03       3.805110621453e+01       7.570899677381e-02      -6.967654927684e+01       1.052601717341e-08       8.773428793344e-06      -1.224626369434e-06 
  683       1.853632033475e+03       3.807881268098e+01       7.576319679622e-02      -7.137056547639e+01       1.049998357102e-08       8.818376276466e-06      -1.225828060876e-06 
  684       1.855670952880e+03       3.810059165623e+01       7.581812670234e-02      -7.305707598195e+01       1.047405392620e-08       8.862820601228e-06      -1.226882652973e-06 
  685       1.857895047466e+03       3.811643331804e+01       7.587380629875e-02      -7.473529694962e+01       1.044822750036e-08       8.906764447879e-06      -1.227786876623e-06 
  686       1.860303135484e+03       3.812632817227e+01       7.593025554191e-02      -7.640443642770e+01       1.042250343101e-08       8.950210640361e-06      -1.228537426928e-06 
